timestamp,value,label
1573912800000,68.33333333333333,0.0
1573913100000,68.0,0.0
1573913400000,69.0,0.0
1573913700000,69.5,0.0
1573914000000,69.33333333333333,0.0
1573914300000,68.5,0.0
1573914600000,69.33333333333333,0.0
1573914900000,67.5,0.0
1573915200000,71.33333333333333,0.0
1573915500000,67.5,0.0
1573915800000,70.33333333333333,0.0
1573916100000,70.5,0.0
1573916400000,68.66666666666667,0.0
1573916700000,70.5,0.0
1573917000000,69.33333333333333,0.0
1573917300000,71.5,0.0
1573917600000,69.66666666666667,0.0
1573917900000,70.5,0.0
1573918200000,70.66666666666667,0.0
1573918500000,71.5,0.0
1573918800000,72.66666666666667,0.0
1573919100000,74.0,0.0
1573919400000,71.66666666666667,0.0
1573919700000,71.0,0.0
1573920000000,72.66666666666667,0.0
1573920300000,76.5,0.0
1573920600000,73.66666666666667,0.0
1573920900000,73.0,0.0
1573921200000,75.0,0.0
1573921500000,77.5,0.0
1573921800000,77.66666666666667,0.0
1573922100000,75.0,0.0
1573922400000,74.0,0.0
1573922700000,76.5,0.0
1573923000000,75.66666666666667,0.0
1573923300000,76.0,0.0
1573923600000,75.33333333333333,0.0
1573923900000,77.5,0.0
1573924200000,82.33333333333333,0.0
1573924500000,77.5,0.0
1573924800000,79.0,0.0
1573925100000,79.5,0.0
1573925400000,78.0,0.0
1573925700000,78.5,0.0
1573926000000,81.33333333333333,0.0
1573926300000,81.0,0.0
1573926600000,77.5,0.0
1573926900000,82.5,0.0
1573927200000,79.0,0.0
1573927500000,79.5,0.0
1573927800000,77.66666666666667,0.0
1573928100000,81.5,0.0
1573928400000,77.33333333333333,0.0
1573928700000,77.5,0.0
1573929000000,80.0,0.0
1573929300000,74.0,0.0
1573929600000,81.66666666666667,0.0
1573929900000,80.5,0.0
1573930200000,78.66666666666667,0.0
1573930500000,78.5,0.0
1573930800000,74.0,0.0
1573931100000,78.5,0.0
1573931400000,81.0,0.0
1573931700000,80.5,0.0
1573932000000,80.66666666666667,0.0
1573932300000,78.0,0.0
1573932600000,78.33333333333333,0.0
1573932900000,81.0,0.0
1573933200000,79.33333333333333,0.0
1573933500000,79.5,0.0
1573933800000,81.0,0.0
1573934100000,81.5,0.0
1573934400000,78.0,0.0
1573934700000,78.0,0.0
1573935000000,76.0,0.0
1573935300000,80.0,0.0
1573935600000,81.0,0.0
1573935900000,80.0,0.0
1573936200000,79.66666666666667,0.0
1573936500000,77.0,0.0
1573936800000,80.66666666666667,0.0
1573937100000,83.0,0.0
1573937400000,79.33333333333333,0.0
1573937700000,81.5,0.0
1573938000000,76.33333333333333,0.0
1573938300000,77.5,0.0
1573938600000,75.66666666666667,0.0
1573938900000,81.5,0.0
1573939200000,79.0,0.0
1573939500000,75.0,0.0
1573939800000,76.0,0.0
1573940100000,77.5,0.0
1573940400000,78.66666666666667,0.0
1573940700000,82.5,0.0
1573941000000,76.0,0.0
1573941300000,77.0,0.0
1573941600000,73.66666666666667,0.0
1573941900000,73.5,0.0
1573942200000,74.0,0.0
1573942500000,78.0,0.0
1573942800000,75.33333333333333,0.0
1573943100000,77.0,0.0
1573943400000,73.0,0.0
1573943700000,75.5,0.0
1573944000000,76.66666666666667,0.0
1573944300000,75.0,0.0
1573944600000,74.33333333333333,0.0
1573944900000,78.5,0.0
1573945200000,73.66666666666667,0.0
1573945500000,71.5,0.0
1573945800000,71.66666666666667,0.0
1573946100000,73.5,0.0
1573946400000,71.66666666666667,0.0
1573946700000,75.5,0.0
1573947000000,72.0,0.0
1573947300000,71.0,0.0
1573947600000,72.66666666666667,0.0
1573947900000,74.0,0.0
1573948200000,73.0,0.0
1573948500000,74.0,0.0
1573948800000,72.0,0.0
1573949100000,68.5,0.0
1573949400000,69.0,0.0
1573949700000,70.5,0.0
1573950000000,71.33333333333333,0.0
1573950300000,71.0,0.0
1573950600000,69.33333333333333,0.0
1573950900000,68.5,0.0
1573951200000,70.0,0.0
1573951500000,71.0,0.0
1573951800000,69.33333333333333,0.0
1573952100000,69.0,0.0
1573952400000,69.33333333333333,0.0
1573952700000,68.0,0.0
1573953000000,65.0,0.0
1573953300000,69.0,0.0
1573953600000,67.66666666666667,0.0
1573953900000,67.0,0.0
1573954200000,69.33333333333333,0.0
1573954500000,66.0,0.0
1573954800000,68.0,0.0
1573955100000,67.5,0.0
1573955400000,67.0,0.0
1573955700000,67.0,0.0
1573956000000,67.02380952380952,0.0
1573956300000,67.04761904761905,0.0
1573956600000,67.07142857142857,0.0
1573956900000,67.0952380952381,0.0
1573957200000,67.1190476190476,0.0
1573957500000,67.14285714285714,0.0
1573957800000,67.16666666666667,0.0
1573958100000,67.19047619047619,0.0
1573958400000,67.21428571428571,0.0
1573958700000,67.23809523809524,0.0
1573959000000,67.26190476190476,0.0
1573959300000,67.28571428571429,0.0
1573959600000,67.30952380952381,0.0
1573959900000,67.33333333333333,0.0
1573960200000,67.35714285714286,0.0
1573960500000,67.3809523809524,0.0
1573960800000,67.4047619047619,0.0
1573961100000,67.42857142857143,0.0
1573961400000,67.45238095238095,0.0
1573961700000,67.47619047619048,0.0
1573962000000,67.5,0.0
1573962300000,67.52380952380952,0.0
1573962600000,67.54761904761905,0.0
1573962900000,67.57142857142857,0.0
1573963200000,67.5952380952381,0.0
1573963500000,67.6190476190476,0.0
1573963800000,67.64285714285714,0.0
1573964100000,67.66666666666667,0.0
1573964400000,67.69047619047619,0.0
1573964700000,67.71428571428571,0.0
1573965000000,67.73809523809524,0.0
1573965300000,67.76190476190476,0.0
1573965600000,67.78571428571429,0.0
1573965900000,67.80952380952381,0.0
1573966200000,67.83333333333333,0.0
1573966500000,67.85714285714286,0.0
1573966800000,67.8809523809524,0.0
1573967100000,67.9047619047619,0.0
1573967400000,67.92857142857143,0.0
1573967700000,67.95238095238095,0.0
1573968000000,67.97619047619048,0.0
1573968300000,68.0,0.0
1573968600000,67.0,0.0
1573968900000,64.0,0.0
1573969200000,67.33333333333333,0.0
1573969500000,68.5,0.0
1573969800000,68.33333333333333,0.0
1573970100000,64.5,0.0
1573970400000,62.0,0.0
1573970700000,64.0,0.0
1573971000000,67.66666666666667,0.0
1573971300000,64.0,0.0
1573971600000,67.33333333333333,0.0
1573971900000,66.5,0.0
1573972200000,67.33333333333333,0.0
1573972500000,67.0,0.0
1573972800000,69.33333333333333,0.0
1573973100000,67.5,0.0
1573973400000,66.66666666666667,0.0
1573973700000,70.5,0.0
1573974000000,68.0,0.0
1573974300000,68.5,0.0
