timestamp,value,label
1573912800000,99.0,0.0
1573913100000,98.5,0.0
1573913400000,99.0,0.0
1573913700000,98.5,0.0
1573914000000,96.66666666666669,0.0
1573914300000,83.5,0.0
1573914600000,82.66666666666667,0.0
1573914900000,96.5,0.0
1573915200000,98.66666666666669,0.0
1573915500000,99.0,0.0
1573915800000,99.0,0.0
1573916100000,98.0,0.0
1573916400000,99.0,0.0
1573916700000,98.5,0.0
1573917000000,96.33333333333331,0.0
1573917300000,96.5,0.0
1573917600000,97.0,0.0
1573917900000,69.5,0.0
1573918200000,84.66666666666667,0.0
1573918500000,87.0,0.0
1573918800000,99.0,0.0
1573919100000,98.0,0.0
1573919400000,99.0,0.0
1573919700000,98.5,0.0
1573920000000,99.0,0.0
1573920300000,98.0,0.0
1573920600000,97.0,0.0
1573920900000,96.5,0.0
1573921200000,77.0,0.0
1573921500000,64.5,0.0
1573921800000,91.33333333333331,0.0
1573922100000,98.5,0.0
1573922400000,98.66666666666669,0.0
1573922700000,99.0,0.0
1573923000000,98.66666666666669,0.0
1573923300000,99.0,0.0
1573923600000,98.66666666666669,0.0
1573923900000,99.0,0.0
1573924200000,96.66666666666669,0.0
1573924500000,96.0,0.0
1573924800000,77.0,0.0
1573925100000,64.5,0.0
1573925400000,90.66666666666669,0.0
1573925700000,97.0,0.0
1573926000000,96.66666666666669,0.0
1573926300000,96.5,0.0
1573926600000,97.0,0.0
1573926900000,93.5,0.0
1573927200000,93.33333333333331,0.0
1573927500000,96.5,0.0
1573927800000,86.33333333333331,0.0
1573928100000,81.0,0.0
1573928400000,81.0,0.0
1573928700000,81.0,0.0
1573929000000,80.66666666666667,0.0
1573929300000,81.0,0.0
1573929600000,81.0,0.0
1573929900000,81.0,0.0
1573930200000,85.0,0.0
1573930500000,94.5,0.0
1573930800000,66.33333333333333,0.0
1573931100000,96.5,0.0
1573931400000,95.66666666666669,0.0
1573931700000,75.5,0.0
1573932000000,84.33333333333333,0.0
1573932300000,96.5,0.0
1573932600000,95.66666666666669,0.0
1573932900000,95.5,0.0
1573933200000,83.0,0.0
1573933500000,88.5,0.0
1573933800000,98.66666666666669,0.0
1573934100000,99.0,0.0
1573934400000,99.0,0.0
1573934700000,98.5,0.0
1573935000000,99.0,0.0
1573935300000,98.5,0.0
1573935600000,99.0,0.0
1573935900000,98.5,0.0
1573936200000,97.33333333333331,0.0
1573936500000,98.5,0.0
1573936800000,99.0,0.0
1573937100000,98.5,0.0
1573937400000,98.66666666666669,0.0
1573937700000,98.5,0.0
1573938000000,99.0,0.0
1573938300000,98.5,0.0
1573938600000,99.0,0.0
1573938900000,99.0,0.0
1573939200000,98.33333333333331,0.0
1573939500000,99.0,0.0
1573939800000,98.66666666666669,0.0
1573940100000,99.0,0.0
1573940400000,98.66666666666669,0.0
1573940700000,99.0,0.0
1573941000000,98.66666666666669,0.0
1573941300000,99.0,0.0
1573941600000,99.0,0.0
1573941900000,98.5,0.0
1573942200000,99.0,0.0
1573942500000,98.0,0.0
1573942800000,99.0,0.0
1573943100000,98.5,0.0
1573943400000,98.66666666666669,0.0
1573943700000,99.0,0.0
1573944000000,98.66666666666669,0.0
1573944300000,99.0,0.0
1573944600000,98.33333333333331,0.0
1573944900000,99.0,0.0
1573945200000,98.66666666666669,0.0
1573945500000,99.0,0.0
1573945800000,96.33333333333331,0.0
1573946100000,96.5,0.0
1573946400000,96.33333333333331,0.0
1573946700000,96.5,0.0
1573947000000,96.66666666666669,0.0
1573947300000,96.5,0.0
1573947600000,96.33333333333331,0.0
1573947900000,96.0,0.0
1573948200000,97.0,0.0
1573948500000,97.0,0.0
1573948800000,96.66666666666669,0.0
1573949100000,98.5,0.0
1573949400000,97.0,0.0
1573949700000,95.5,0.0
1573950000000,96.66666666666669,0.0
1573950300000,95.5,0.0
1573950600000,96.33333333333331,0.0
1573950900000,95.5,0.0
1573951200000,96.33333333333331,0.0
1573951500000,94.5,0.0
1573951800000,96.66666666666669,0.0
1573952100000,95.5,0.0
1573952400000,96.66666666666669,0.0
1573952700000,55.5,0.0
1573953000000,91.33333333333331,0.0
1573953300000,89.0,0.0
1573953600000,89.0,0.0
1573953900000,72.5,0.0
1573954200000,98.33333333333331,0.0
1573954500000,99.0,0.0
1573954800000,98.66666666666669,0.0
1573955100000,99.0,0.0
1573955400000,98.66666666666669,0.0
1573955700000,99.0,0.0
1573956000000,98.97560975609757,0.0
1573956300000,98.95121951219512,0.0
1573956600000,98.92682926829269,0.0
1573956900000,98.90243902439023,0.0
1573957200000,98.8780487804878,0.0
1573957500000,98.85365853658536,0.0
1573957800000,98.82926829268291,0.0
1573958100000,98.8048780487805,0.0
1573958400000,98.78048780487805,0.0
1573958700000,98.75609756097559,0.0
1573959000000,98.73170731707316,0.0
1573959300000,98.70731707317071,0.0
1573959600000,98.6829268292683,0.0
1573959900000,98.65853658536585,0.0
1573960200000,98.6341463414634,0.0
1573960500000,98.60975609756098,0.0
1573960800000,98.58536585365853,0.0
1573961100000,98.56097560975607,0.0
1573961400000,98.53658536585364,0.0
1573961700000,98.51219512195122,0.0
1573962000000,98.48780487804878,0.0
1573962300000,98.46341463414636,0.0
1573962600000,98.43902439024393,0.0
1573962900000,98.41463414634147,0.0
1573963200000,98.39024390243902,0.0
1573963500000,98.3658536585366,0.0
1573963800000,98.34146341463415,0.0
1573964100000,98.3170731707317,0.0
1573964400000,98.29268292682929,0.0
1573964700000,98.26829268292684,0.0
1573965000000,98.24390243902441,0.0
1573965300000,98.21951219512195,0.0
1573965600000,98.1951219512195,0.0
1573965900000,98.17073170731709,0.0
1573966200000,98.14634146341464,0.0
1573966500000,98.1219512195122,0.0
1573966800000,98.09756097560977,0.0
1573967100000,98.07317073170731,0.0
1573967400000,98.04878048780488,0.0
1573967700000,98.02439024390243,0.0
1573968000000,98.0,0.0
1573968300000,98.5,0.0
1573968600000,98.66666666666669,0.0
1573968900000,99.0,0.0
1573969200000,98.66666666666669,0.0
1573969500000,99.0,0.0
1573969800000,98.66666666666669,0.0
1573970100000,99.0,0.0
1573970400000,95.33333333333331,0.0
1573970700000,97.0,0.0
1573971000000,65.0,0.0
1573971300000,88.5,0.0
1573971600000,96.66666666666669,0.0
1573971900000,97.0,0.0
1573972200000,96.66666666666669,0.0
1573972500000,97.0,0.0
1573972800000,91.33333333333331,0.0
1573973100000,92.5,0.0
1573973400000,97.0,0.0
1573973700000,88.5,0.0
1573974000000,81.0,0.0
1573974300000,81.0,0.0
1573974600000,80.33333333333333,0.0
1573974900000,80.0,0.0
1573975200000,81.0,0.0
1573975500000,81.0,0.0
1573975800000,80.66666666666667,0.0
1573976100000,81.0,0.0
1573976400000,93.0,0.0
1573976700000,97.0,0.0
1573977000000,90.0,0.0
1573977300000,72.0,0.0
1573977600000,81.0,0.0
1573977900000,99.0,0.0
1573978200000,99.0,0.0
1573978500000,99.0,0.0
1573978800000,99.0,0.0
1573979100000,99.0,0.0
1573979400000,98.66666666666669,0.0
1573979700000,99.0,0.0
1573980000000,99.0,0.0
1573980300000,99.0,0.0
1573980600000,98.66666666666669,0.0
1573980900000,98.5,0.0
1573981200000,99.0,0.0
1573981500000,99.0,0.0
1573981800000,98.33333333333331,0.0
1573982100000,99.0,0.0
1573982400000,98.66666666666669,0.0
1573982700000,99.0,0.0
1573983000000,98.5,0.0
1573983300000,96.0,0.0
1573983600000,95.66666666666669,0.0
1573983900000,83.0,0.0
1573984200000,92.0,0.0
1573984500000,99.0,0.0
1573984800000,98.66666666666669,0.0
1573985100000,99.0,0.0
1573985400000,98.66666666666669,0.0
1573985700000,98.5,0.0
1573986000000,97.0,0.0
1573986300000,72.5,0.0
1573986600000,81.0,0.0
1573986900000,98.5,0.0
1573987200000,99.0,0.0
1573987500000,99.0,0.0
1573987800000,98.66666666666669,0.0
1573988100000,99.0,0.0
1573988400000,98.33333333333331,0.0
1573988700000,99.0,0.0
1573989000000,99.0,0.0
1573989300000,99.0,0.0
1573989600000,98.66666666666669,0.0
1573989900000,99.0,0.0
1573990200000,98.66666666666669,0.0
1573990500000,99.0,0.0
1573990800000,98.66666666666669,0.0
1573991100000,99.0,0.0
1573991400000,98.66666666666669,0.0
1573991700000,98.5,0.0
1573992000000,99.0,0.0
1573992300000,99.0,0.0
1573992600000,98.66666666666669,0.0
1573992900000,99.0,0.0
1573993200000,89.0,0.0
1573993500000,72.5,0.0
1573993800000,88.0,0.0
1573994100000,96.0,0.0
1573994400000,91.33333333333331,0.0
1573994700000,94.5,0.0
1573995000000,99.0,0.0
1573995300000,99.0,0.0
1573995600000,99.0,0.0
1573995900000,99.0,0.0
1573996200000,96.33333333333331,0.0
1573996500000,96.5,0.0
1573996800000,97.0,0.0
1573997100000,97.0,0.0
1573997400000,96.0,0.0
1573997700000,96.5,0.0
1573998000000,70.0,0.0
1573998300000,78.0,0.0
1573998600000,98.66666666666669,0.0
1573998900000,98.5,0.0
1573999200000,99.0,0.0
1573999500000,99.0,0.0
1573999800000,96.66666666666669,0.0
1574000100000,94.5,0.0
1574000400000,68.66666666666667,0.0
1574000700000,60.5,0.0
1574001000000,89.66666666666669,0.0
1574001300000,98.5,0.0
1574001600000,99.0,0.0
1574001900000,99.0,0.0
1574002200000,99.0,0.0
1574002500000,99.0,0.0
1574002800000,99.0,0.0
1574003100000,99.0,0.0
1574003400000,96.66666666666669,0.0
1574003700000,96.5,0.0
1574004000000,68.66666666666667,0.0
1574004300000,91.0,0.0
1574004600000,91.33333333333331,0.0
1574004900000,98.5,0.0
1574005200000,99.0,0.0
1574005500000,99.0,0.0
1574005800000,98.66666666666669,0.0
1574006100000,99.0,0.0
1574006400000,99.0,0.0
1574006700000,98.5,0.0
1574007000000,96.0,0.0
1574007300000,96.0,0.0
1574007600000,73.66666666666667,0.0
1574007900000,93.5,0.0
1574008200000,95.0,0.0
1574008500000,99.0,0.0
1574008800000,99.0,0.0
1574009100000,99.0,0.0
1574009400000,98.66666666666669,0.0
1574009700000,99.0,0.0
1574010000000,98.66666666666669,0.0
1574010300000,99.0,0.0
1574010600000,96.66666666666669,0.0
1574010900000,96.5,0.0
1574011200000,64.0,0.0
1574011500000,90.0,0.0
1574011800000,97.0,0.0
1574012100000,96.5,0.0
1574012400000,97.0,0.0
1574012700000,97.0,0.0
1574013000000,97.0,0.0
1574013300000,89.0,0.0
1574013600000,97.0,0.0
1574013900000,72.0,0.0
1574014200000,81.0,0.0
1574014500000,81.0,0.0
1574014800000,81.0,0.0
1574015100000,80.5,0.0
1574015400000,81.0,0.0
1574015700000,81.0,0.0
1574016000000,80.66666666666667,0.0
1574016300000,80.5,0.0
1574016600000,88.66666666666669,0.0
1574016900000,95.0,0.0
1574017200000,96.33333333333331,0.0
1574017500000,95.5,0.0
1574017800000,74.0,0.0
1574018100000,86.5,0.0
1574018400000,91.0,0.0
1574018700000,98.5,0.0
1574019000000,99.0,0.0
1574019300000,98.5,0.0
1574019600000,99.0,0.0
1574019900000,98.5,0.0
1574020200000,99.0,0.0
1574020500000,99.0,0.0
1574020800000,98.66666666666669,0.0
1574021100000,98.5,0.0
1574021400000,99.0,0.0
1574021700000,99.0,0.0
1574022000000,99.0,0.0
1574022300000,99.0,0.0
1574022600000,97.0,0.0
1574022900000,99.0,0.0
1574023200000,99.0,0.0
1574023500000,99.0,0.0
1574023800000,99.0,0.0
1574024100000,99.0,0.0
1574024400000,99.0,0.0
1574024700000,99.0,0.0
1574025000000,99.0,0.0
1574025300000,99.0,0.0
1574025600000,98.66666666666669,0.0
1574025900000,99.0,0.0
1574026200000,99.0,0.0
1574026500000,98.5,0.0
1574026800000,98.66666666666669,0.0
1574027100000,99.0,0.0
1574027400000,99.0,0.0
1574027700000,99.0,0.0
1574028000000,99.0,0.0
1574028300000,99.0,0.0
1574028600000,96.33333333333331,0.0
1574028900000,96.0,0.0
1574029200000,96.0,0.0
1574029500000,95.0,0.0
1574029800000,95.0,0.0
1574030100000,97.0,0.0
1574030400000,74.33333333333333,0.0
1574030700000,91.0,0.0
1574031000000,91.33333333333331,0.0
1574031300000,98.5,0.0
1574031600000,98.66666666666669,0.0
1574031900000,99.0,0.0
1574032200000,96.66666666666669,0.0
1574032500000,95.0,0.0
1574032800000,96.0,0.0
1574033100000,95.5,0.0
1574033400000,92.0,0.0
1574033700000,81.0,0.0
1574034000000,88.33333333333331,0.0
1574034300000,99.0,0.0
1574034600000,99.0,0.0
1574034900000,98.5,0.0
